id,chunk,chunk_id,document_ids,n_tokens
04a58d92db9eb3b50b00d935dfc4be91,"'Unnamed: 0': '146'
'场景名称：请具体到一个工位、动作或功能': '音圈以设定力按压屏幕'
'行业': 'nan'
'应用/装备名称': '多模态检测设备'
'行业：请填写该场景对应的行业名称': '半导体设备, 3C设备'
'行业：请填写该场景对应的行业名称-其他-补充内容 2': 'nan'
'场景与方案概述：请简述该场景下的目的和动作': '单向水平施力
双向水平施力
垂直向上施力
按压检测'
'部件组合：为完成该场景目标动作所需的所有部件': '结构，控制，驱动'
'部件组合': 'nan'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意': 'nan'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息': 'https://motiong.feishu.cn/docx/U0UjdM99soyomIxTF0jcHoDwnmb?from=from_copylink'
'行业：请填写该场景对应的行业名称 Copy': '半导体设备, 3C设备'
'部件组合：为完成该场景目标动作所需的所有部件 Copy': '结构，控制，驱动'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意 Copy': 'nan'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息 Copy': 'https://motiong.feishu.cn/docx/U0UjdM99soyomIxTF0jcHoDwnmb?from=from_copylink'",04a58d92db9eb3b50b00d935dfc4be91,['37cacb4d458f51da31cdb04cccad9f62'],560
5f2031d0db3b974786f20359afd26bc6,"'Unnamed: 0': '173'
'场景名称：请具体到一个工位、动作或功能': '物品输送和顶升两个功能'
'行业': 'nan'
'应用/装备名称': '物流输送顶升系统'
'行业：请填写该场景对应的行业名称': '物流'
'行业：请填写该场景对应的行业名称-其他-补充内容 2': 'nan'
'场景与方案概述：请简述该场景下的目的和动作': '用于电商大仓内的物流输送，物品输送到顶升工位，由顶升系统顶起，并传送到分拣工位'
'部件组合：为完成该场景目标动作所需的所有部件': '1、滚动电机+伺服驱动器+传送带
2、旋转伺服电机+伺服驱动器+顶升机构'
'部件组合': 'nan'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意': '采用Can通讯，50轴以上联动，对成本要求高，驱动器成本在200-300元'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息': 'nan'
'行业：请填写该场景对应的行业名称 Copy': 'nan'
'部件组合：为完成该场景目标动作所需的所有部件 Copy': 'nan'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意 Copy': 'nan'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息 Copy': 'nan'",5f2031d0db3b974786f20359afd26bc6,['3862f919765f6614a2ad0d6750f594a5'],544
b1f91de1c6784988229a450e724fc412,"'Unnamed: 0': '23'
'场景名称：请具体到一个工位、动作或功能': '多轴协调控制'
'行业': '交通运输'
'应用/装备名称': '高铁检测设备'
'行业：请填写该场景对应的行业名称': '交通运输'
'行业：请填写该场景对应的行业名称-其他-补充内容 2': 'nan'
'场景与方案概述：请简述该场景下的目的和动作': '高铁检测设备用于检测铁轨和列车的状态。直流伺服驱动用于控制检测传感器的多轴协调运动，确保每个检测点的精度和效率，提供实时数据反馈。'
'部件组合：为完成该场景目标动作所需的所有部件': 'nan'
'部件组合': 'nan'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意': '需高精度、多轴协调的控制能力和实时性，适应高速运动和环境变化。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息': 'nan'
'行业：请填写该场景对应的行业名称 Copy': '交通运输'
'部件组合：为完成该场景目标动作所需的所有部件 Copy': '直流伺服驱动, 多轴协调机构, 控制器'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意 Copy': '需高精度、多轴协调的控制能力和实时性，适应高速运动和环境变化。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息 Copy': '某铁路公司用于高铁检测系统'",b1f91de1c6784988229a450e724fc412,['390825fb6aded45f918dce565d674278'],611
ed9c834c687745e8716e27c3f805a0df,"'Unnamed: 0': '72'
'场景名称：请具体到一个工位、动作或功能': '液体处理和输送控制'
'行业': '生物技术'
'应用/装备名称': '生物实验室液体处理系统'
'行业：请填写该场景对应的行业名称': '其他'
'行业：请填写该场景对应的行业名称-其他-补充内容 2': 'nan'
'场景与方案概述：请简述该场景下的目的和动作': '生物实验室液体处理系统用于自动化处理和输送各种试剂。直流伺服用于控制液泵和输送管，实现高精度和高灵敏度的液体处理操作，确保实验的准确性和一致性。'
'部件组合：为完成该场景目标动作所需的所有部件': 'nan'
'部件组合': 'nan'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意': '对液体处理和输送控制的精度和响应速度要求高，需确保各种试剂处理过程的安全性和无污染。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息': 'nan'
'行业：请填写该场景对应的行业名称 Copy': 'nan'
'部件组合：为完成该场景目标动作所需的所有部件 Copy': '直流伺服驱动, 液泵, 输送管, 控制器'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意 Copy': '对液体处理和输送控制的精度和响应速度要求高，需确保各种试剂处理过程的安全性和无污染。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息 Copy': '某生物公司用于CRISPR实验室的高通量液体处理'",ed9c834c687745e8716e27c3f805a0df,['3a99cc97caf3240ca467ceaa5c71fbb3'],643
8e000fc4a60954e69e5b2dceaa13a5c0,"'Unnamed: 0': '133'
'场景名称：请具体到一个工位、动作或功能': '自动化天线测量系统'
'行业': '半导体设备'
'应用/装备名称': '天线测量设备'
'行业：请填写该场景对应的行业名称': '半导体设备'
'行业：请填写该场景对应的行业名称-其他-补充内容 2': 'nan'
'场景与方案概述：请简述该场景下的目的和动作': '天线测量系统需要精确地控制天线的位置和角度。目的：实现精确的天线测量结果。该场景涉及X、Y、Z轴和旋转轴的协调运动。'
'部件组合：为完成该场景目标动作所需的所有部件': 'nan'
'部件组合': 'nan'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意': '高精度、高速度和高稳定性的运动控制，以确保测量结果的可靠性。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息': 'nan'
'行业：请填写该场景对应的行业名称 Copy': '半导体设备'
'部件组合：为完成该场景目标动作所需的所有部件 Copy': '驱动电机、旋转平台、编码器、工业控制器、伺服驱动器、测试传感器'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意 Copy': '要求：高精度、高速度和高稳定性的运动控制，以确保测量结果的可靠性。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息 Copy': '欧洲某通信企业的天线测量系统应用案例'",8e000fc4a60954e69e5b2dceaa13a5c0,['3ad446c86ef4a4544b16fa9b93c7914b'],619
6138160fcd06aaa5e5058e3af0177c5c,"'Unnamed: 0': '159'
'场景名称：请具体到一个工位、动作或功能': 'XY方向（有些是XYR）精密定位'
'行业': 'nan'
'应用/装备名称': '精密运动台（较小的方形物料台）'
'行业：请填写该场景对应的行业名称': '3C设备, 半导体设备'
'行业：请填写该场景对应的行业名称-其他-补充内容 2': 'nan'
'场景与方案概述：请简述该场景下的目的和动作': '通过3个轴的精确定位，调整运动台上搭载的物料对齐某个位置'
'部件组合：为完成该场景目标动作所需的所有部件': 'X与Y两个方向的直线电机，R轴则加上旋转电机，驱动器，ECAT控制器'
'部件组合': 'nan'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意': '常需要较高的定位精度与较快的运行速度，对重复定位精度和到位整定时间会有高要求。搭载负载较重（10kg以内）时，会有振动影响，需要振动抑制功能。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息': 'nan'
'行业：请填写该场景对应的行业名称 Copy': 'nan'
'部件组合：为完成该场景目标动作所需的所有部件 Copy': 'nan'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意 Copy': 'nan'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息 Copy': 'nan'",6138160fcd06aaa5e5058e3af0177c5c,['4290ec9bd612e25649c6523e1f631fea'],587
bb8dd1736ac0ae84f0cefaf4d9ae1d0d,"'Unnamed: 0': '143'
'场景名称：请具体到一个工位、动作或功能': '自动物流分拣系统'
'行业': '3C设备'
'应用/装备名称': '分拣系统'
'行业：请填写该场景对应的行业名称': '物流'
'行业：请填写该场景对应的行业名称-其他-补充内容 2': 'nan'
'场景与方案概述：请简述该场景下的目的和动作': '物流分拣系统需要精确地控制分拣机械的动作。目的：提高物流分拣的效率和准确性。该场景涉及X、Y、Z轴的协调运动。'
'部件组合：为完成该场景目标动作所需的所有部件': 'nan'
'部件组合': 'nan'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意': '高精度、高速度和高稳定性的运动控制，以确保分拣过程的顺利。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息': 'nan'
'行业：请填写该场景对应的行业名称 Copy': '物流'
'部件组合：为完成该场景目标动作所需的所有部件 Copy': '驱动电机、抓取设备、编码器、工业控制器、伺服驱动器'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意 Copy': '要求：高精度、高速度和高稳定性的运动控制，以确保分拣过程的顺利。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息 Copy': '某大型物流企业的自动化分拣系统应用案例'",bb8dd1736ac0ae84f0cefaf4d9ae1d0d,['42c254a60c464861f4590680226c54a1'],599
993c62a4486ef6aeef83623cbe6ec2b5,"'Unnamed: 0': '22'
'场景名称：请具体到一个工位、动作或功能': '取放运动控制'
'行业': '半导体设备'
'应用/装备名称': '高速取放机'
'行业：请填写该场景对应的行业名称': '半导体设备'
'行业：请填写该场景对应的行业名称-其他-补充内容 2': 'nan'
'场景与方案概述：请简述该场景下的目的和动作': '高速取放机用于从传送带上快速拾取并放置元件。直流伺服用于控制XY轴和Z轴，实现高速、精确的拾取和放置动作，保证生产效率和产品品质。'
'部件组合：为完成该场景目标动作所需的所有部件': 'nan'
'部件组合': 'nan'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意': '需对高速拾取和放置的精度和速度要求高，并需较高的同步性和稳定性。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息': 'nan'
'行业：请填写该场景对应的行业名称 Copy': '半导体设备'
'部件组合：为完成该场景目标动作所需的所有部件 Copy': '3个直流伺服驱动, 直线电机, 控制器, 编码器'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意 Copy': '需对高速拾取和放置的精度和速度要求高，并需较高的同步性和稳定性。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息 Copy': '某半导体公司用于芯片生产的高速取放设备'",993c62a4486ef6aeef83623cbe6ec2b5,['438d8c0b947df51164b0d61449666593'],613
eb78ab8fddcb9c2328b61fbcb6f8b8d7,"'Unnamed: 0': '69'
'场景名称：请具体到一个工位、动作或功能': '柔性传输线'
'行业': 'nan'
'应用/装备名称': '柔性传输线'
'行业：请填写该场景对应的行业名称': '制造业'
'行业：请填写该场景对应的行业名称-其他-补充内容 2': 'nan'
'场景与方案概述：请简述该场景下的目的和动作': '请咨询柔性组'
'部件组合：为完成该场景目标动作所需的所有部件': '请咨询柔性组'
'部件组合': 'nan'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意': '请咨询柔性组'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息': '艾美珈'
'行业：请填写该场景对应的行业名称 Copy': '制造业'
'部件组合：为完成该场景目标动作所需的所有部件 Copy': '请咨询柔性组'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意 Copy': '请咨询柔性组'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息 Copy': '艾美珈'",eb78ab8fddcb9c2328b61fbcb6f8b8d7,['440fc8801617f62bbed13ad67c1f79e1'],466
832e80057536b00f94963c0e4b0ec74e,"'Unnamed: 0': '31'
'场景名称：请具体到一个工位、动作或功能': '光伏设备丝网印卷纸送料工位'
'行业': 'nan'
'应用/装备名称': '丝网印刷机'
'行业：请填写该场景对应的行业名称': '制造业'
'行业：请填写该场景对应的行业名称-其他-补充内容 2': 'nan'
'场景与方案概述：请简述该场景下的目的和动作': '一个皮带输送线设备'
'部件组合：为完成该场景目标动作所需的所有部件': '通用伺服应用，1个伺服，电机带同步带，同步带带减速机，双编码器，电机一个编码器，减速机末端有一个外置编码器'
'部件组合': 'nan'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意': '1. 双闭环
2. 速度响应要快
3. 定位准确性要高
4. 电机转速要求高'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息': '大族光伏：目标线速度 1m/s，加减速 5m/s2, 卷纸直径会变，电机转速5000rpm；有体积要求，电机功率密度要求高'
'行业：请填写该场景对应的行业名称 Copy': '制造业'
'部件组合：为完成该场景目标动作所需的所有部件 Copy': '通用伺服应用，1个伺服，电机带同步带，同步带带减速机，双编码器，电机一个编码器，减速机末端有一个外置编码器'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意 Copy': '1. 双闭环
2. 速度响应要快
3. 定位准确性要高
4. 电机转速要求高'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息 Copy': '大族光伏：目标线速度 1m/s，加减速 5m/s2, 卷纸直径会变，电机转速5000rpm；有体积要求，电机功率密度要求高'",832e80057536b00f94963c0e4b0ec74e,['451e619902992bd3c199cf759c55649d'],759
4ddd4eb11c5e0152334178ab2837961c,"'Unnamed: 0': '148'
'场景名称：请具体到一个工位、动作或功能': '自动化装配线上的精密定位与搬运'
'行业': 'nan'
'应用/装备名称': '自动装配机械臂'
'行业：请填写该场景对应的行业名称': '制造业'
'行业：请填写该场景对应的行业名称-其他-补充内容 2': 'nan'
'场景与方案概述：请简述该场景下的目的和动作': '目的是在汽车零件装配线上，实现对不同零件的精确抓取、搬运和放置。该过程需要机械臂具备高精度的位置控制能力，以及快速响应速度，以适应高速生产线的需求。'
'部件组合：为完成该场景目标动作所需的所有部件': '工控机；x轴：1台直线电机+直线编码器+低压伺服驱动器；y轴：1台直线电机+直线编码器+低压伺服驱动器；z轴：1台旋转伺服电机+丝杆传动+旋转编码器+低压伺服驱动器；末端执行器：多自由度机械手+力矩传感器'
'部件组合': 'nan'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意': '1.需考虑机械臂在高速运动过程中的稳定性和准确性，避免零件损伤。2.控制系统需与生产线上的其他设备协同工作，实现无缝集成。3.末端执行器需要能够根据不同零件的形状和重量，调整抓取力度，防止损坏零件。4.整个系统应具备易于操作的人机界面，方便工人进行设置和调整。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息': 'nan'
'行业：请填写该场景对应的行业名称 Copy': '制造业'
'部件组合：为完成该场景目标动作所需的所有部件 Copy': '工控机；x轴：1台直线电机+直线编码器+低压伺服驱动器；y轴：1台直线电机+直线编码器+低压伺服驱动器；z轴：1台旋转伺服电机+丝杆传动+旋转编码器+低压伺服驱动器；末端执行器：多自由度机械手+力矩传感器'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意 Copy': '1.需考虑机械臂在高速运动过程中的稳定性和准确性，避免零件损伤。2.控制系统需与生产线上的其他设备协同工作，实现无缝集成。3.末端执行器需要能够根据不同零件的形状和重量，调整抓取力度，防止损坏零件。4.整个系统应具备易于操作的人机界面，方便工人进行设置和调整。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息 Copy': 'nan'",4ddd4eb11c5e0152334178ab2837961c,['456b3e69ab6824d728bd4881f1e39378'],1063
f08d35c87cc299fc9fe46d2ec11626f7,"'Unnamed: 0': '130'
'场景名称：请具体到一个工位、动作或功能': '自动化喷漆设备'
'行业': '制造业'
'应用/装备名称': '喷漆机'
'行业：请填写该场景对应的行业名称': '制造业'
'行业：请填写该场景对应的行业名称-其他-补充内容 2': 'nan'
'场景与方案概述：请简述该场景下的目的和动作': '喷漆设备需要精确地控制喷头的位置和喷涂量。目的：实现高质量的喷漆效果。该场景涉及X、Y、Z轴的协调运动。'
'部件组合：为完成该场景目标动作所需的所有部件': 'nan'
'部件组合': 'nan'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意': '高精度、高稳定性和高环境适应性，同时喷涂过程需要确保安全。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息': 'nan'
'行业：请填写该场景对应的行业名称 Copy': '制造业'
'部件组合：为完成该场景目标动作所需的所有部件 Copy': '驱动电机、喷头、编码器、工业控制器、伺服驱动器、传感器'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意 Copy': '要求：高精度、高稳定性和高环境适应性，同时喷涂过程需要确保安全。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息 Copy': '美国某车企的自动化喷漆设备应用案例'",f08d35c87cc299fc9fe46d2ec11626f7,['46790cea70f92f2c4f90f59c50ec155d'],601
b5924964ebff3b005590e9cc94e5b39a,"'Unnamed: 0': '139'
'场景名称：请具体到一个工位、动作或功能': '自动化装袋机'
'行业': '包装设备'
'应用/装备名称': '装袋机'
'行业：请填写该场景对应的行业名称': '制造业'
'行业：请填写该场景对应的行业名称-其他-补充内容 2': 'nan'
'场景与方案概述：请简述该场景下的目的和动作': '装袋机需要精确地控制袋子的移动和封口位置。目的：提高装袋的效率和质量。该场景涉及X轴和卷轴的协调运动。'
'部件组合：为完成该场景目标动作所需的所有部件': 'nan'
'部件组合': 'nan'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意': '高精度、高速度和高稳定性的运动控制，以确保每一个袋子的封口位置准确。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息': 'nan'
'行业：请填写该场景对应的行业名称 Copy': 'nan'
'部件组合：为完成该场景目标动作所需的所有部件 Copy': '驱动电机、装袋头、编码器、工业控制器、伺服驱动器'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意 Copy': '要求：高精度、高速度和高稳定性的运动控制，以确保每一个袋子的封口位置准确。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息 Copy': '某知名食品企业的自动化装袋机应用案例'",b5924964ebff3b005590e9cc94e5b39a,['48b1583fbf2d9b96e940dd5ae12ccc25'],603
08dc4441d8b079c2201c646aa57dec68,"'Unnamed: 0': '109'
'场景名称：请具体到一个工位、动作或功能': '自动搬运物流车'
'行业': 'nan'
'应用/装备名称': '地狼AGV'
'行业：请填写该场景对应的行业名称': '物流'
'行业：请填写该场景对应的行业名称-其他-补充内容 2': 'nan'
'场景与方案概述：请简述该场景下的目的和动作': '目的是控制物流小车通过激光雷达搬运货物到指定的位置，包括前进后退、原地旋转'
'部件组合：为完成该场景目标动作所需的所有部件': '主站，客户自研控制板
从站1：行走左轮 驱动器+编码器+减速机+电机
从站2：行走右轮 驱动器+编码器+减速机+电机
从站3：顶升电机 驱动器+编码器+减速机+电机
从站4：旋转电机 驱动器+编码器+减速机+电机'
'部件组合': 'nan'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意': '1、客户批量生产队电机的一致性要求比较高，我司提供的定制电机，需要要求电机厂家改进安装工艺
2、采用CSV模式控制'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息': 'CN-N-22-T-JDWL'
'行业：请填写该场景对应的行业名称 Copy': '物流'
'部件组合：为完成该场景目标动作所需的所有部件 Copy': '主站，客户自研控制板
从站1：行走左轮 驱动器+编码器+减速机+电机
从站2：行走右轮 驱动器+编码器+减速机+电机
从站3：顶升电机 驱动器+编码器+减速机+电机
从站4：旋转电机 驱动器+编码器+减速机+电机'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意 Copy': '1、客户批量生产队电机的一致性要求比较高，我司提供的定制电机，需要要求电机厂家改进安装工艺
2、采用CSV模式控制'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息 Copy': 'CN-N-22-T-JDWL'",08dc4441d8b079c2201c646aa57dec68,['4c44901961254d15d06ff5e3854a60a3'],841
983e01f7e91373ce4f93fb9b16b82f37,"'Unnamed: 0': '45'
'场景名称：请具体到一个工位、动作或功能': '器件加工运动控制'
'行业': '激光设备'
'应用/装备名称': '激光加工设备'
'行业：请填写该场景对应的行业名称': '激光设备'
'行业：请填写该场景对应的行业名称-其他-补充内容 2': 'nan'
'场景与方案概述：请简述该场景下的目的和动作': '激光加工设备用于切割、雕刻、钻孔等各种激光工艺。直流伺服用于控制XYZ轴和旋转轴，实现高精度的加工路径控制，广泛应用于各种精密加工场合。'
'部件组合：为完成该场景目标动作所需的所有部件': 'nan'
'部件组合': 'nan'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意': '对XYZ轴和旋转轴高精度运动控制和激光头的稳定控制要求高，确保加工质量。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息': 'nan'
'行业：请填写该场景对应的行业名称 Copy': '激光设备'
'部件组合：为完成该场景目标动作所需的所有部件 Copy': '直流伺服驱动, 激光头, XYZ轴机构, 控制器'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意 Copy': '对XYZ轴和旋转轴高精度运动控制和激光头的稳定控制要求高，确保加工质量。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息 Copy': '某仪器厂用于实验室设备零部件的精密加工'",983e01f7e91373ce4f93fb9b16b82f37,['4fca8a8782154affc634644584ec3435'],662
cdeb6a80c5f50f79066c94f515892c2d,"'Unnamed: 0': '1'
'场景名称：请具体到一个工位、动作或功能': '6轴机械臂码垛机器人'
'行业': 'nan'
'应用/装备名称': '协作机器人'
'行业：请填写该场景对应的行业名称': '物流'
'行业：请填写该场景对应的行业名称-其他-补充内容 2': 'nan'
'场景与方案概述：请简述该场景下的目的和动作': '目的是控制机械臂末端实现6自由度的复杂运动轨迹，由工控机+6个关节实现'
'部件组合：为完成该场景目标动作所需的所有部件': '工控机
   每个关节：1台无框电机+减速机+内环编码器+外环编码器+可选抱闸+直流伺服环形驱动器
   '
'部件组合': 'nan'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意': '1. 末端抖动抑制
   2. 高集成度
   3. 散热通路'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息': '蓝思'
'行业：请填写该场景对应的行业名称 Copy': '物流'
'部件组合：为完成该场景目标动作所需的所有部件 Copy': '工控机
   每个关节：1台无框电机+减速机+内环编码器+外环编码器+可选抱闸+直流伺服环形驱动器
   '
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意 Copy': '1. 末端抖动抑制
   2. 高集成度
   3. 散热通路'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息 Copy': '蓝思'",cdeb6a80c5f50f79066c94f515892c2d,['503afe12d893908bf49dd31bed7f4e8c'],655
c72dd4780b72f9f00821a0bf9f02bcb6,"'Unnamed: 0': '118'
'场景名称：请具体到一个工位、动作或功能': '自动化点胶机中的点胶头位置控制'
'行业': '3C设备'
'应用/装备名称': '点胶机'
'行业：请填写该场景对应的行业名称': '3C设备'
'行业：请填写该场景对应的行业名称-其他-补充内容 2': 'nan'
'场景与方案概述：请简述该场景下的目的和动作': '点胶机中点胶头的准确位置控制直接关系到产品的质量。目的：实现精准、可控、高效的点胶过程。运动轴包括X、Y轴的平面运动以及Z轴的垂直运动。'
'部件组合：为完成该场景目标动作所需的所有部件': 'nan'
'部件组合': '方案一：
x轴：1台直线电机+直线编码器+直流伺服驱动器
y轴：2台直线电机+2条直线编码器+2台直流伺服驱动器
z轴：1台旋转伺服电机+旋转编码器+直流伺服驱动器+丝杆传动'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意': '高精度的位置控制、高速度的响应和稳定的运行，以确保每一个点胶位置的准确性。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息': 'nan'
'行业：请填写该场景对应的行业名称 Copy': '3C设备'
'部件组合：为完成该场景目标动作所需的所有部件 Copy': '驱动电机、螺杆、编码器、工业控制器、伺服驱动器'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意 Copy': '要求：高精度的位置控制、高速度的响应和稳定的运行，以确保每一个点胶位置的准确性。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息 Copy': '欧洲某家电子制造企业的点胶机使用案例'",c72dd4780b72f9f00821a0bf9f02bcb6,['5062c66f26961e3c04c15ba5f4979756'],741
