id,text,n_tokens,document_ids,entity_ids,relationship_ids
f08d35c87cc299fc9fe46d2ec11626f7,"'Unnamed: 0': '130'
'场景名称：请具体到一个工位、动作或功能': '自动化喷漆设备'
'行业': '制造业'
'应用/装备名称': '喷漆机'
'行业：请填写该场景对应的行业名称': '制造业'
'行业：请填写该场景对应的行业名称-其他-补充内容 2': 'nan'
'场景与方案概述：请简述该场景下的目的和动作': '喷漆设备需要精确地控制喷头的位置和喷涂量。目的：实现高质量的喷漆效果。该场景涉及X、Y、Z轴的协调运动。'
'部件组合：为完成该场景目标动作所需的所有部件': 'nan'
'部件组合': 'nan'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意': '高精度、高稳定性和高环境适应性，同时喷涂过程需要确保安全。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息': 'nan'
'行业：请填写该场景对应的行业名称 Copy': '制造业'
'部件组合：为完成该场景目标动作所需的所有部件 Copy': '驱动电机、喷头、编码器、工业控制器、伺服驱动器、传感器'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意 Copy': '要求：高精度、高稳定性和高环境适应性，同时喷涂过程需要确保安全。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息 Copy': '美国某车企的自动化喷漆设备应用案例'",601,['46790cea70f92f2c4f90f59c50ec155d'],"['3671ea0dd4e84c1a9b02c5ab2c8f4bac' '9646481f66ce4fd2b08c2eddda42fc82'
 'd91a266f766b4737a06b0fda588ba40b' '254770028d7a4fa9877da4ba0ad5ad21'
 '4a67211867e5464ba45126315a122a8a' '04dbbb2283b845baaeac0eaf0c34c9da'
 'e69dc259edb944ea9ea41264b9fcfe59' 'd405c3154d0e48ce96fad4c28fe20590'
 '7923d8521c744bd9aab131c1aea91ffd']","['5df80c25d33a4d148a14aa614343cc6b' 'efbc2439e5034801af83ac1a0b440535'
 '5a4ad077106a4a3f951f43d2e01499b0' 'e1ed13e29ee946d4aaafac50aaa3b68f'
 '17dbfbecfaf0436bb11ed8f867c0caa1' '6e26ce67bacc4fa089296843463f69ad'
 'd45dea925f8d4e7e93d0e17317001eec']"
b5924964ebff3b005590e9cc94e5b39a,"'Unnamed: 0': '139'
'场景名称：请具体到一个工位、动作或功能': '自动化装袋机'
'行业': '包装设备'
'应用/装备名称': '装袋机'
'行业：请填写该场景对应的行业名称': '制造业'
'行业：请填写该场景对应的行业名称-其他-补充内容 2': 'nan'
'场景与方案概述：请简述该场景下的目的和动作': '装袋机需要精确地控制袋子的移动和封口位置。目的：提高装袋的效率和质量。该场景涉及X轴和卷轴的协调运动。'
'部件组合：为完成该场景目标动作所需的所有部件': 'nan'
'部件组合': 'nan'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意': '高精度、高速度和高稳定性的运动控制，以确保每一个袋子的封口位置准确。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息': 'nan'
'行业：请填写该场景对应的行业名称 Copy': 'nan'
'部件组合：为完成该场景目标动作所需的所有部件 Copy': '驱动电机、装袋头、编码器、工业控制器、伺服驱动器'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意 Copy': '要求：高精度、高速度和高稳定性的运动控制，以确保每一个袋子的封口位置准确。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息 Copy': '某知名食品企业的自动化装袋机应用案例'",603,['48b1583fbf2d9b96e940dd5ae12ccc25'],"['9646481f66ce4fd2b08c2eddda42fc82' '254770028d7a4fa9877da4ba0ad5ad21'
 '4a67211867e5464ba45126315a122a8a' '04dbbb2283b845baaeac0eaf0c34c9da'
 'e69dc259edb944ea9ea41264b9fcfe59' '5bd156c87ec44e19ae6f8f62e6e50b9d'
 'c1a146d7fb16429ea6d0aa2a55ee597f' 'ede9350632084da5b0b577ff799ab14b']","['b9a2ef791a064f038cac2059ebea1138' 'eb961d47a30c4870a1134b4a4672a8b2'
 '2b1ec99684574c2ab26bb050d5b57a4d' 'ae0d3104647f4e6ab3ec2cf8e60be5ca'
 '67d6a3481e4b419292247cef5cd5b737' '8123eee04a3a4c779f03bdb85de99f9f'
 '6129d90c83194bcfaede9ff00a011297']"
08dc4441d8b079c2201c646aa57dec68,"'Unnamed: 0': '109'
'场景名称：请具体到一个工位、动作或功能': '自动搬运物流车'
'行业': 'nan'
'应用/装备名称': '地狼AGV'
'行业：请填写该场景对应的行业名称': '物流'
'行业：请填写该场景对应的行业名称-其他-补充内容 2': 'nan'
'场景与方案概述：请简述该场景下的目的和动作': '目的是控制物流小车通过激光雷达搬运货物到指定的位置，包括前进后退、原地旋转'
'部件组合：为完成该场景目标动作所需的所有部件': '主站，客户自研控制板
从站1：行走左轮 驱动器+编码器+减速机+电机
从站2：行走右轮 驱动器+编码器+减速机+电机
从站3：顶升电机 驱动器+编码器+减速机+电机
从站4：旋转电机 驱动器+编码器+减速机+电机'
'部件组合': 'nan'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意': '1、客户批量生产队电机的一致性要求比较高，我司提供的定制电机，需要要求电机厂家改进安装工艺
2、采用CSV模式控制'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息': 'CN-N-22-T-JDWL'
'行业：请填写该场景对应的行业名称 Copy': '物流'
'部件组合：为完成该场景目标动作所需的所有部件 Copy': '主站，客户自研控制板
从站1：行走左轮 驱动器+编码器+减速机+电机
从站2：行走右轮 驱动器+编码器+减速机+电机
从站3：顶升电机 驱动器+编码器+减速机+电机
从站4：旋转电机 驱动器+编码器+减速机+电机'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意 Copy': '1、客户批量生产队电机的一致性要求比较高，我司提供的定制电机，需要要求电机厂家改进安装工艺
2、采用CSV模式控制'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息 Copy': 'CN-N-22-T-JDWL'",841,['4c44901961254d15d06ff5e3854a60a3'],"['b07a7f088364459098cd8511ff27a4c8' 'ed559fb4ebde45518849ec803b350fa3'
 'f422035f8b78417f98e4d116971cf9f3' 'c79d686eba044c5586c706cdc096817d'
 '0f70db1e598d463fbbcdd1e288bd9490' 'b35c3d1a7daa4924b6bdb58bc69c354d'
 'a97e2ecd870944cfbe71c79bc0fcc752' '3e1b063bbfa9423d84e50311296d2f3c'
 '9a8ce816ee954bdabd01ea2081538009' '09f18f81442d4d6d93a90f0fac683f9b']","['e8b956218d5c4e5d9d390abcf527a514' '1c8bad73fda646f8b3f413e432f0e351'
 '7e75749d13d24321b8b10c5be0138805' '05bfaf60aa304a288e6789443bd6fd6c'
 '6097e047a74d41ca996a0b7949ef6f0e' 'e257439ce5be47a88faaeb0fe01bc4a1'
 '067b9486d59f45d2963235220f723a41' '87c46c7ead5447bc8309ab116a316959'
 'f607d795f00347109cab3b2370c414f7']"
983e01f7e91373ce4f93fb9b16b82f37,"'Unnamed: 0': '45'
'场景名称：请具体到一个工位、动作或功能': '器件加工运动控制'
'行业': '激光设备'
'应用/装备名称': '激光加工设备'
'行业：请填写该场景对应的行业名称': '激光设备'
'行业：请填写该场景对应的行业名称-其他-补充内容 2': 'nan'
'场景与方案概述：请简述该场景下的目的和动作': '激光加工设备用于切割、雕刻、钻孔等各种激光工艺。直流伺服用于控制XYZ轴和旋转轴，实现高精度的加工路径控制，广泛应用于各种精密加工场合。'
'部件组合：为完成该场景目标动作所需的所有部件': 'nan'
'部件组合': 'nan'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意': '对XYZ轴和旋转轴高精度运动控制和激光头的稳定控制要求高，确保加工质量。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息': 'nan'
'行业：请填写该场景对应的行业名称 Copy': '激光设备'
'部件组合：为完成该场景目标动作所需的所有部件 Copy': '直流伺服驱动, 激光头, XYZ轴机构, 控制器'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意 Copy': '对XYZ轴和旋转轴高精度运动控制和激光头的稳定控制要求高，确保加工质量。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息 Copy': '某仪器厂用于实验室设备零部件的精密加工'",662,['4fca8a8782154affc634644584ec3435'],"['e657b5121ff8456b9a610cfaead8e0cb' '3b040bcc19f14e04880ae52881a89c1c'
 '3d6b216c14354332b1bf1927ba168986' 'e02be3e37ca0454883a4c1fd859c24bb'
 '6e0c81bef5364c988b21bf9b709d9861' '1dbc51475cb04dafa4a8833a8378635e']","['2f1c535a14b14758bf1cacca81c74878' '3e1981b9301c4d339a9228ae7a089a04'
 'd0baf2392635468db7f5657f89eb2024' '8f0610c89e9f42e9b8c3d8a947fa2852'
 '75ef3591790a49748154ddbba20e9cdf']"
cdeb6a80c5f50f79066c94f515892c2d,"'Unnamed: 0': '1'
'场景名称：请具体到一个工位、动作或功能': '6轴机械臂码垛机器人'
'行业': 'nan'
'应用/装备名称': '协作机器人'
'行业：请填写该场景对应的行业名称': '物流'
'行业：请填写该场景对应的行业名称-其他-补充内容 2': 'nan'
'场景与方案概述：请简述该场景下的目的和动作': '目的是控制机械臂末端实现6自由度的复杂运动轨迹，由工控机+6个关节实现'
'部件组合：为完成该场景目标动作所需的所有部件': '工控机
   每个关节：1台无框电机+减速机+内环编码器+外环编码器+可选抱闸+直流伺服环形驱动器
   '
'部件组合': 'nan'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意': '1. 末端抖动抑制
   2. 高集成度
   3. 散热通路'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息': '蓝思'
'行业：请填写该场景对应的行业名称 Copy': '物流'
'部件组合：为完成该场景目标动作所需的所有部件 Copy': '工控机
   每个关节：1台无框电机+减速机+内环编码器+外环编码器+可选抱闸+直流伺服环形驱动器
   '
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意 Copy': '1. 末端抖动抑制
   2. 高集成度
   3. 散热通路'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息 Copy': '蓝思'",655,['503afe12d893908bf49dd31bed7f4e8c'],"['4119fd06010c494caa07f439b333f4c5' 'b07a7f088364459098cd8511ff27a4c8'
 '9a6f414210e14841a5b0e661aedc898d' 'c12b9ebd8b4e42b7896822a32e3fa6eb'
 '27505f6ade4b4e5f9316ffe9c34821f7' '0ee7db2c6bea4630ba9f0c25e8a967ad'
 '5a6c1d15424149f69052cd8d91fbff75' 'd005bf75c31d4848ad7041f39651e59c'
 '9b3eef8f3a3a45e6873838db95295b8a' 'fdc954b454744820804d7798f3e0b5de'
 '49c1383836934ec495c3b35769100a73']","['9525aa223d774e62ad856c2201cfab1b' '04b3ae04020349a9bc568f26d17eab14'
 '277cdf13617e47ca883b949f495bc243' '26080c121c9645b2bb258e4d61d47672'
 'ee91a06f13b4495f95c800a0c7329ef7' '6ed8b67be79242e98aa1b9283431d5df'
 '40c2425cb1c34c1591f7cb89f9f5e0bf' '7cf59650687a435ba26a7c5ffc6c4f4c'
 '53c2882604b74192a649a4eaa0536c5e']"
c72dd4780b72f9f00821a0bf9f02bcb6,"'Unnamed: 0': '118'
'场景名称：请具体到一个工位、动作或功能': '自动化点胶机中的点胶头位置控制'
'行业': '3C设备'
'应用/装备名称': '点胶机'
'行业：请填写该场景对应的行业名称': '3C设备'
'行业：请填写该场景对应的行业名称-其他-补充内容 2': 'nan'
'场景与方案概述：请简述该场景下的目的和动作': '点胶机中点胶头的准确位置控制直接关系到产品的质量。目的：实现精准、可控、高效的点胶过程。运动轴包括X、Y轴的平面运动以及Z轴的垂直运动。'
'部件组合：为完成该场景目标动作所需的所有部件': 'nan'
'部件组合': '方案一：
x轴：1台直线电机+直线编码器+直流伺服驱动器
y轴：2台直线电机+2条直线编码器+2台直流伺服驱动器
z轴：1台旋转伺服电机+旋转编码器+直流伺服驱动器+丝杆传动'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意': '高精度的位置控制、高速度的响应和稳定的运行，以确保每一个点胶位置的准确性。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息': 'nan'
'行业：请填写该场景对应的行业名称 Copy': '3C设备'
'部件组合：为完成该场景目标动作所需的所有部件 Copy': '驱动电机、螺杆、编码器、工业控制器、伺服驱动器'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意 Copy': '要求：高精度的位置控制、高速度的响应和稳定的运行，以确保每一个点胶位置的准确性。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息 Copy': '欧洲某家电子制造企业的点胶机使用案例'",741,['5062c66f26961e3c04c15ba5f4979756'],"['7ab5d53a872f4dfc98f3d386879f3c75' '7ce637e4f35b42e3a9f8272cab69cd22'
 '4d999d7744b04a998475f8f8531589f0' 'db541b7260974db8bac94e953009f60e'
 'f2ff8044718648e18acef16dd9a65436' '00d785e7d76b47ec81b508e768d40584'
 '87915637da3e474c9349bd0ae604bd95' '8f1eba29f39e411188200bf0d14628ec'
 '7282c73622b8408e97289d959faff483' '859dedcc3736439a8a563419f16cb3d8']","['434b133c64bd46219e67c6eb296ad0ff' '3105de8188fd41d88d0dbf0a5d48e443'
 'c8b60cdb74104667b5d2b4b70d74d039' '333e294d7cc34df4abc47ad9ced3d186'
 '15e66e10d12f4520abca20985d2cb39c' '2a271d9b5d7b46fea4046d5590eed1d7'
 '99e372089bed4a0394af57175679f8e4' '62afe93767684ea38f861d20fb05ff71'
 '8fc1fbff7e6c459c93ce2c2f5a62226e']"
19b0b1daced528c841d48a7a99e4bb55,"'Unnamed: 0': '66'
'场景名称：请具体到一个工位、动作或功能': '多轴协调控制'
'行业': '家电'
'应用/装备名称': '全自动咖啡机'
'行业：请填写该场景对应的行业名称': '消费类'
'行业：请填写该场景对应的行业名称-其他-补充内容 2': 'nan'
'场景与方案概述：请简述该场景下的目的和动作': '全自动咖啡机用于自动化制作咖啡。直流伺服用于控制水泵、研磨器和奶泡机，实现多轴协调控制和精密调节，确保每杯咖啡的品质和一致性。'
'部件组合：为完成该场景目标动作所需的所有部件': 'nan'
'部件组合': 'nan'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意': '对多轴协调控制的精度、压力调节和反应速度要求高，需确保稳定的操作性能和用户体验。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息': 'nan'
'行业：请填写该场景对应的行业名称 Copy': 'nan'
'部件组合：为完成该场景目标动作所需的所有部件 Copy': '多个直流伺服驱动, 水泵, 研磨器, 奶泡机, 控制器'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意 Copy': '对多轴协调控制的精度、压力调节和反应速度要求高，需确保稳定的操作性能和用户体验。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息 Copy': '某家电公司推出的全自动智能咖啡机'",649,['54a82fbe4fd978326065ff7737192716'],"['3d6b216c14354332b1bf1927ba168986' '17ed1d92075643579a712cc6c29e8ddb'
 '6fb57f83baec45c9b30490ee991f433f' '6078b9980a6c4dcd9198d151b833ead7'
 'f93cd6b8213e46dda67af7e5382e1bd2' '496f17c2f74244c681db1b23c7a39c0c'
 'da1684437ab04f23adac28ff70bd8429' '4517768fc4e24bd2a790be0e08a7856e']","['4f29bcf5377d4c9f94ff3f8ca2f8d941' '4728bf0cb7564bbd85c90ceaa846f290'
 '8686013390614eca9116ccbab27431d7' '496ae6a894584a6cb12e50b516341788'
 'dd1a82c597794ba3a490cb70d488d9dd' 'bbd206ae4c1a4794813fd239fcfef313']"
31c28568798886d8f586690e0f0f477b,"'Unnamed: 0': '157'
'场景名称：请具体到一个工位、动作或功能': '芯片贴装'
'行业': 'nan'
'应用/装备名称': '固晶机/贴片机'
'行业：请填写该场景对应的行业名称': '半导体设备'
'行业：请填写该场景对应的行业名称-其他-补充内容 2': 'nan'
'场景与方案概述：请简述该场景下的目的和动作': '垂直向下快速运动，取物料，上层装置带动挪了位置后，再垂直向下做压力控制运动，放物料'
'部件组合：为完成该场景目标动作所需的所有部件': '音圈电机，EtherCAT通讯类型驱动器，ECAT控制器，有时还需结合气管，气动吸取与放物料'
'部件组合': 'nan'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意': '压力控制会跟随加工产品不同，而需设定不同的目标压力以防止压坏物料。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息': 'nan'
'行业：请填写该场景对应的行业名称 Copy': 'nan'
'部件组合：为完成该场景目标动作所需的所有部件 Copy': 'nan'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意 Copy': 'nan'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息 Copy': 'nan'",555,['5539425f2260a85cea0dc0787a2e73eb'],"['3c063eea52e94164b70c99431ea30bae' '545edff337344e518f68d1301d745455'
 '9376ce8940e647a99e5e087514b88fa4' 'b38a636e86984600bb4b57c2e2df9747'
 '4bc7440b8f4b4e4cae65a5c49defa923' '5d1b038ce8be4533b54dd79d6496de9b'
 'ac6e5a44e0c04a4fa93589376fde4c34' '40e4ef7dbc98473ba311bd837859a62a']","['003e5d505a01434596c6d65ff20b0bdf' 'a861f44aa7dd414790ee82b3f651c609'
 'add9948a221a4aabafbaaed650b1db26' '6c04f2ab7c9843ea900c3444b014bed8'
 '88356435ca9d43ebaf93134b3af8a53e' '233edf428a04436a8d32849af584f9d8'
 '28a6317db3d141db82a4a22525265fef']"
2eee1b02b02dee003c1775f70f813957,"'Unnamed: 0': '18'
'场景名称：请具体到一个工位、动作或功能': '分拣和分运控制'
'行业': '半导体设备'
'应用/装备名称': '分拣机'
'行业：请填写该场景对应的行业名称': '半导体设备'
'行业：请填写该场景对应的行业名称-其他-补充内容 2': 'nan'
'场景与方案概述：请简述该场景下的目的和动作': '分拣机用于快速分拣和分运不同规格的货物。直流伺服驱动用于控制分拣臂和输送带的运动，实现高速、准确的分拣和输送。'
'部件组合：为完成该场景目标动作所需的所有部件': 'nan'
'部件组合': 'nan'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意': '对运动控制的速度和准确性要求高，同时需兼顾分拣的稳定性和重复性。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息': 'nan'
'行业：请填写该场景对应的行业名称 Copy': '半导体设备'
'部件组合：为完成该场景目标动作所需的所有部件 Copy': '直流伺服驱动, 分拣臂, 输送带, 控制器'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意 Copy': '对运动控制的速度和准确性要求高，同时需兼顾分拣的稳定性和重复性。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息 Copy': '某物流中心的智能分拣系统'",602,['553efbda3532001f0f2d946838d9e238'],"['e657b5121ff8456b9a610cfaead8e0cb' '3d6b216c14354332b1bf1927ba168986'
 'e2bf260115514fb3b252fd879fb3e7be' '222f0ea8a5684123a7045986640ec844'
 '668cf1fdfd644d39acc6350b86117ea2' '478e4c72d8fb46dd8cc9f0691c9878fd'
 '82b0446e7c9d4fc793f7b97f890e9049']","['3b78cc7ce8224afcab3e4bbe550cde10' 'e7072a582d9b4c1ea8b171ee940d4d6e'
 '973fe6e8a1314a269748f40a98786115' '9a442a8c054d48339aff04923bafe47f'
 'ffdacb33c3a94b7f9d890d7cc03a1f40']"
f0cae00083505853fd4004f19fc3d189,"'Unnamed: 0': '53'
'场景名称：请具体到一个工位、动作或功能': '多轴协调控制及调节'
'行业': '餐饮'
'应用/装备名称': '咖啡机'
'行业：请填写该场景对应的行业名称': '消费类'
'行业：请填写该场景对应的行业名称-其他-补充内容 2': 'nan'
'场景与方案概述：请简述该场景下的目的和动作': '咖啡机用于自动制作咖啡。直流伺服用于控制水泵、咖啡研磨器和奶泡机，实现多轴协调控制和压力调节，确保每杯咖啡的口感和制作精度。'
'部件组合：为完成该场景目标动作所需的所有部件': 'nan'
'部件组合': 'nan'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意': '对多轴协调控制精度、压力调节和反应速度要求高，需确保稳定的操作性能和用户体验。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息': 'nan'
'行业：请填写该场景对应的行业名称 Copy': 'nan'
'部件组合：为完成该场景目标动作所需的所有部件 Copy': '直流伺服驱动, 水泵, 研磨器, 奶泡机, 控制器'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意 Copy': '对多轴协调控制精度、压力调节和反应速度要求高，需确保稳定的操作性能和用户体验。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息 Copy': '某家电厂家推出的新款全自动咖啡机'",651,['56d53d0eba586f81c6ba389b9fb099d0'],"['e657b5121ff8456b9a610cfaead8e0cb' '3d6b216c14354332b1bf1927ba168986'
 'ce55841ebfdd47008bab8c258f10372e' '496f17c2f74244c681db1b23c7a39c0c'
 '4517768fc4e24bd2a790be0e08a7856e' '8169efeea3ce473d9fd2f1c688126a1c'
 'c2d48b75af6a4d7989ccf9eceabd934e' '5f1fc373a8f34050a5f7dbd8ac852c1b'
 '0c010fa3aeac4b28b2fbb8c2339c2521']","['29ec9dd9f5864170a7e75c46c11c0090' 'cb6fcf84e3d04ef59b01f97ac94823a1'
 '708ac105e8bb4beeade0472c899f214d' 'b4fe3c6aea95472db73a5e8bf575895a'
 '04ed223f57e44cf18284ba42ba760423' '0debfb49a28d480db1b7d5ef713cac8f']"
ca322957994b2f23af0e8bcc2550ef68,"'Unnamed: 0': '20'
'场景名称：请具体到一个工位、动作或功能': '叶片调整和控制'
'行业': '能源'
'应用/装备名称': '风力发电机组控制系统'
'行业：请填写该场景对应的行业名称': '其他'
'行业：请填写该场景对应的行业名称-其他-补充内容 2': 'nan'
'场景与方案概述：请简述该场景下的目的和动作': '风力发电机组用于捕捉风能并转换为电能。直流伺服用于控制叶片的调整角度，以最大化能量捕捉和优化功率输出。'
'部件组合：为完成该场景目标动作所需的所有部件': 'nan'
'部件组合': 'nan'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意': '需高精度的角度控制和响应速度，以及较大扭矩和耐久性，适应各种气候条件。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息': 'nan'
'行业：请填写该场景对应的行业名称 Copy': 'nan'
'部件组合：为完成该场景目标动作所需的所有部件 Copy': '直流伺服驱动, 叶片控制机构, 控制器'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意 Copy': '需高精度的角度控制和响应速度，以及较大扭矩和耐久性，适应各种气候条件。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息 Copy': '某风电场用于风力发电机组叶片控制系统'",614,['5791136b371a44aeb0b5aceea69131e0'],"['e657b5121ff8456b9a610cfaead8e0cb' '3d6b216c14354332b1bf1927ba168986'
 'c2999bdca08a478b84b10219875b285e' '263d07354a1b4336b462024288f9bcd3'
 'f9005e5c01b44bb489f7112322fd1162' 'd9ef017549724f4fbc4ff4ba6701dac0']","['7893ee15f0e941cbacad8cc1feaacbaf' '97a21db5f5954e2c8868b298a3f0090e'
 'cac3f76fbc11413e92cdfd3064d56ece' 'f120d98b793a4276a6f1a0a8e51a589a']"
a2560e0ede818486829442c1f6e3f90b,"'Unnamed: 0': '49'
'场景名称：请具体到一个工位、动作或功能': '金属带飞达场景。飞达设备，取自英文”feeder“音译，即供料器的含义。'
'行业': 'nan'
'应用/装备名称': '飞达模组'
'行业：请填写该场景对应的行业名称': '3C设备'
'行业：请填写该场景对应的行业名称-其他-补充内容 2': 'nan'
'场景与方案概述：请简述该场景下的目的和动作': '电控模块，送料模块，刀具模块组成，物料覆盖封装带，金属，纸带，塑料等，广泛应用于SMT、日化行业，装配行业。'
'部件组合：为完成该场景目标动作所需的所有部件': '旋转伺服电机+丝杆+气缸+结构+驱动器+PLC'
'部件组合': 'nan'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意': '节拍要求很快，定位要求精准度高。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息': '华亚飞达项目。'
'行业：请填写该场景对应的行业名称 Copy': '3C设备'
'部件组合：为完成该场景目标动作所需的所有部件 Copy': '旋转伺服电机+丝杆+气缸+结构+驱动器+PLC'
'场景及方案要点：请列出您印象中，在该场景中有哪些特殊的knowhow或设计要点需要注意 Copy': '节拍要求很快，定位要求精准度高。'
'案例：如果我们公司做过该场景的方案，请提供项目名称或编号；如果我司没有做过，但你知道类似的案例，也可附上链接或相关信息 Copy': '华亚飞达项目。'",625,['5a05600df3023a3dc60e1a1ccddabec3'],"['7ab5d53a872f4dfc98f3d386879f3c75' '33b9e826af3f43838c07c847b6349497'
 'dbe9063124d047dc8d6fcaeadcda038f' 'c885166d0c454a748376b56279f96408'
 '586bccefb1e344289c1ee984e165de9c']","['cb895bf7e7c147e6b5d923b6c8f67d63' '7e5e5b80b84749d98cb36f56dbfcb47b'
 '6330604339ca4113b94624bc9bed5ede' '9638492c4f034be6b3bf88f8abd82edc']"
