text_unit_ids,entity_ids,id
349ab7c449364210ac064a486596d257,"['b45241d70f0e43fca764df95b2b81f77' 'b808385cf20c48638671607c89cdeb26'
 '64ab81bd00c94d6f8b84005fc72329d9' 'b64afa2247104dcb92d84cad35a7afbe'
 '768e99f5ba344822a96d70978ec48fd0' 'ff4b4ad4fc2c4902a3bf8d6273fc5805'
 '7f95d09bfc944d5bba3aa1566312da8c']",349ab7c449364210ac064a486596d257
35351c63ea78eb5186567a3c4a71bf9a,"['b45241d70f0e43fca764df95b2b81f77' '710ed70c346342ff81ccf205e30271bb'
 '75f026f2750d4a4abfb2f4d099e86df2' '967046d35cb547afa07a2b420eb7261f'
 '35c328ab25ac411cab1345586778fd05' '8e69d7c64ce6411b9adf527e8236728e'
 '5949a4c6b2a44a29a7c9f7af97590eb4' 'f7a5ecd302654e06b9a2725240710151'
 '3e6f0d1de3b540cc9c2936f948fc92b7']",35351c63ea78eb5186567a3c4a71bf9a
35ff4cb38434e223a845f672afa19118,"['b45241d70f0e43fca764df95b2b81f77' 'c53492798f8f4ef1a928cf7f83155ba4'
 'eae5dbff400547a0ba1447d3d717f2ab' '7546017f90e241d091a78209bd8f49c8'
 '9d523b5f62dd4a97905b8460f2657690' '181b0bc9b99f4ce7b9af7dceceb68bd5'
 'a34c31f44ce349daaa482ecaf1d8cf52' '40c32d32fec94342916ce99b806a950a'
 'b5711058b55c439786dd55923d4b270c' '4e6198f0bda9483f9dbde525438bb8c3'
 'e81ffa3ecabe4cc989c5afe1a4dcd734']",35ff4cb38434e223a845f672afa19118
38385f07d462f585a625d212560222f2,"['b45241d70f0e43fca764df95b2b81f77' 'eae5dbff400547a0ba1447d3d717f2ab'
 '082e7f48cfef4059810573974e904e9e' '03ceb743a54d4e67af0b297fb6d7b06a'
 '035f941db142409eb65791d17062609e' 'f1ce24dfe93c460eaca148f424c6696a'
 '12b51dc18e70420786ad5085eeab9ced']",38385f07d462f585a625d212560222f2
390bdb4cc47e25b42527285d871e6d88,"['b45241d70f0e43fca764df95b2b81f77' 'd3835bf3dda84ead99deadbeac5d0d7d'
 '43505fee11174d0098038ca4ce72e4b0' 'c495c37f600b46ff8a392292f2c70ed8'
 'c8378139cf87433896a1d31f50ac2efc' '4345048b22894fc28e3e8d4e385b1a5d'
 '1b0a290e3d1e4f79a62002fd9afbce2a']",390bdb4cc47e25b42527285d871e6d88
398434f5fed72c2d7f45418aa48412e6,"['b45241d70f0e43fca764df95b2b81f77' '0964dcfbff934c92af8961155673ac7f'
 'eae5dbff400547a0ba1447d3d717f2ab' '4fa6a25cec314eec9a406af8c4bd24c4'
 'b43483bbf569425a8f781213b876aaef' 'a0aba96de6d54a5292bf50d110b06145'
 '258495bf6c0040c3ae60d34906e48bce' '284cc0806dbd4dbe9cd474279bfd3f93'
 'd52ba1b9d7694499885496fc5ab4be31' '4c598e67af0b413585172a3d0fad5bef'
 '0cd31d6520d1420ca48c7e7d81cf35fe' 'db3be4dec4fe4cec9639c1f0f1146d80']",398434f5fed72c2d7f45418aa48412e6
3c48a3eb1657edd9f393472522948159,"['b45241d70f0e43fca764df95b2b81f77' 'd740413745ea4645af60df9bd4b5f5d7'
 '52f386b00be14ef8ae62d04f24d2a408' '149dd70fefa949068d53b9f755d5192d'
 'e7c05e8fa88d41e5bb1c8be1bb3a1a0b' '2615aaeb033c4f52b8ddd6a9c6d9749e']",3c48a3eb1657edd9f393472522948159
3d223e308c3b2bb2299d76fdcda236db,"['b45241d70f0e43fca764df95b2b81f77' '9646481f66ce4fd2b08c2eddda42fc82'
 '4a67211867e5464ba45126315a122a8a' 'eae5dbff400547a0ba1447d3d717f2ab'
 '1f09114c97504b018e858edfc01f4ff3' '63d57d2512d24aa8a1f1875fbed10085'
 'd2d83bf66706425d82efd7e396126cc8' '64dd087e51cb4c9c98316798bbeeeea5'
 '49031f14d8554bd49d0f249539e7e113' 'cd8aece93db24bdaa0e94016ba6f48a9']",3d223e308c3b2bb2299d76fdcda236db
42c262e19b953bc5bc2969f27d13aa21,"['b45241d70f0e43fca764df95b2b81f77' '82b7f7c27e2348f880c94ffb80942de7'
 '4b194d02c6984348ad4f574999e1e84c' 'eeecbfdd4d8446c9891ce34cd30a5f11'
 'eaf266c181aa4e7eac734ff7ff75b3fe' 'f0129c4438ad4896921e811a1cf46739']",42c262e19b953bc5bc2969f27d13aa21
44e584f6a5bce1de75b99d4c99cb9e31,"['b45241d70f0e43fca764df95b2b81f77' '3671ea0dd4e84c1a9b02c5ab2c8f4bac'
 'f9005e5c01b44bb489f7112322fd1162' 'b5ecd0553dd742f5813c9b855d548a41'
 'dc94039d6643460ca3c66150b9087129' '0e9740e25f5a460c81318336e00ac880'
 'a93d4ee4263b431eb19bad6426ab72ed' '12817970e80f47c1b6dc1d6c0295353e'
 '0245675792cc47c39d69ab3b0ad84420' 'c4efaa476c10496697f07cef5a0a32fb'
 'd4ec5c43ca5345f084ec3c919b6e95e0' '18ea224a2e974d45a2288eb9bf9a7ac5'
 '433accdec2ac46bea56ace36ea3b6990' 'cd4eb4709a20431887d5d8c96c50e4f9'
 '40621ac581894964b1e8cd8c3573b555' 'ad374be3e843444c8890aecc98476ec8']",44e584f6a5bce1de75b99d4c99cb9e31
45d092cf2ac2a6d285e44c7134f2720b,"['b45241d70f0e43fca764df95b2b81f77' 'c2999bdca08a478b84b10219875b285e'
 'f9005e5c01b44bb489f7112322fd1162' '89b2003e97804961805ea1886d078ebd'
 '4d839a10353e4144a26563b0966721d5' '521a862bb196488389f17c0b0f4b6f4d'
 '186e60d2176547bf84e5bf87bd16bb40' '80e3ce3de41e4601823a333e22b7bb3f'
 '50eabc166e8944a49197e79c32f27597' '5197a3fb02ef4677abd1900aa87e4efa'
 '887f444240bb474da23cdfb6abf7a998' '5d29053f2ce74442aa1855b327ef3bb7'
 '7e40cd12839a4577a95e33d785147a31']",45d092cf2ac2a6d285e44c7134f2720b
48d4aa09c57d3891b9be2fc8050a5bd1,"['b45241d70f0e43fca764df95b2b81f77' '6fae5ee1a831468aa585a1ea09095998'
 'f9005e5c01b44bb489f7112322fd1162' '62c65bbae33c4ee9a21b61f6f454c4b4'
 '39058965295643c8a7738350cc18ceac' '9a8a2e5e3f2645619a0403532d935afe'
 'f0c21c67baac47f097f74f5055b89877' 'bab69d76defb402da2a2a358739f1497'
 'ea465e5cd92247829f52ff0c8591d1bb' '2dbac25b512c4f21965169a95a910a94'
 '97958ed004f645b1b331fa0e66faa313' '48129b4ee99f4e30843fd4395d4815c0'
 '6de4c00e48b3480883e696e24df9fda4' '4b3d236101de4904ab348e3e3b11b4be'
 '5be2ce9957ba404f939b6c8175015619' 'fe77344850214c1cac923094de81098c'
 '798f739abfc14a13bf3911d0a9cfb63b']",48d4aa09c57d3891b9be2fc8050a5bd1
4d47a8c9f4375c9854bf8393b15a2b02,"['b45241d70f0e43fca764df95b2b81f77' '4119fd06010c494caa07f439b333f4c5'
 'd3835bf3dda84ead99deadbeac5d0d7d' '9646481f66ce4fd2b08c2eddda42fc82'
 '7caafa16a6234fe58d1e9e7dc38643cd' 'b073c7c7e5ab4bc1afa848ebab3a0982']",4d47a8c9f4375c9854bf8393b15a2b02
4d81eb3de841cc01e654eb73e517a86d,"['b45241d70f0e43fca764df95b2b81f77' '3671ea0dd4e84c1a9b02c5ab2c8f4bac'
 '8f140fd7126f47b6b00307b0181509f9' '40450f2c91944a81944621b94f190b49'
 '0111777c4e9e4260ab2e5ddea7cbcf58' '5807e4a8fdac4063a834641dec09e3ec'
 'cd788732621849e4bbb7f21933728897' 'bb5dd7e1324f4a1e8412965bde736a05'
 'c4e505fed16a440f97a46fffed5b7b00' 'a360b8408ed74dca81cc505b9b5ccf3b'
 'ef453cfb1a5f4511b9b0bb64be7fa60c' 'b699506249844ab49df24050c366884b'
 '2cc6edd25a31452c9351f1d59aa3ebe7']",4d81eb3de841cc01e654eb73e517a86d
4effe27bd572d1a6bc25bcfa3835042b,"['b45241d70f0e43fca764df95b2b81f77' '9e92fed814a64d9d88bfab9a227859d3'
 '7dccecb29d3a419093b279b22e207539' '89857eb61e63461cbad7c5014f5098f9'
 '7b2e7a0d910c4988a7b64489f4159a65' '38630cf0996f4cff8d32b2dbdaa5ba85'
 'bd0fb68ac7014b91a314c93ec55897f5' 'f24dcb3cd6d644f8af2b6c47983e280b'
 'b1cad695afbc4ec3bbcd46ea34bd26ca' '72f7974758d74e5d89ddb64ad739abb8'
 'e6ee83249adf4e14b98d1676b1c6b05f' 'f805fd9fe42947a38b92a3db6e8cc986'
 'e8b956218d5c4e5d9d390abcf527a514' '9525aa223d774e62ad856c2201cfab1b'
 '1087596b06d1400a8f863d0ac1af64a4' '39058965295643c8a7738350cc18ceac'
 '9a8a2e5e3f2645619a0403532d935afe' 'f0c21c67baac47f097f74f5055b89877'
 '323a4c7407ac401db79a6023c3a5a17d' '686bc2bd59644e398dde88ffd37bf49b'
 'e368f8e9c9864acc880fdb5113631f3f' '05063c19ddb847a89ae1746588464288'
 '019b34e800414f7b87f38a14adf2eb67' '1064a663ca4742a78e743128546f6d87'
 '9a5e0a4ae34f46b39a5a028cbc135264' '5a224002ecbc4725abeb5a424aaca6a6'
 '8826a17bbda34012b3ea84d58ae531eb']",4effe27bd572d1a6bc25bcfa3835042b
50278b37ddb920cf610b8178e671b1be,"['b45241d70f0e43fca764df95b2b81f77' '6834903349354404ac5be659b2aa5a7f'
 '0adcf1414ec5438b929a1d20427818b3' '87a725117af14858a9800dcc6b3953ab'
 'e5c465ef3919461ba4820fd093bfb8fe' '5a0db92f58014cfe902b6c7409210510'
 'a93d4ee4263b431eb19bad6426ab72ed']",50278b37ddb920cf610b8178e671b1be
50e1d9197eddfeeeb91196c7043a9383,"['b45241d70f0e43fca764df95b2b81f77' '3671ea0dd4e84c1a9b02c5ab2c8f4bac'
 '12817970e80f47c1b6dc1d6c0295353e' '86456979bb5e45c592e2da9b8f5a8dab'
 '9ae7078b55be4aecad0c762764e96d7c' '0245675792cc47c39d69ab3b0ad84420'
 'b4716d0e37224f3a8bb3c1e606fd6361']",50e1d9197eddfeeeb91196c7043a9383
5150aa99716d6ca888f5da785fd1c391,"['b45241d70f0e43fca764df95b2b81f77' '80a9b507375a42a38b3670066337c7c3'
 '00156e9217304a34861ed409b1e2a122' '9fa30c8f5b1f4b73ac68e3014a0fb5eb'
 'cbb10bf83a59483ba0f28c0dfeb9c42f']",5150aa99716d6ca888f5da785fd1c391
5182762f0da8777e069cab6d637942b1,"['b45241d70f0e43fca764df95b2b81f77' 'b5711058b55c439786dd55923d4b270c'
 'b0a27933d2d14f4999600b13305eb3b2' '8885fd8e080541acacea8d3406101beb'
 '6754bc7c14c34033833ac66bcafbfda8' '2d6db3051b994ba99663acb841f405e0'
 '93929287ac1b4eaaa9872c1cf8cb748d' 'dc68761897ea4b6aba4173b1480db657'
 '29af7728abc34ab7be2043caa53386f5' '12f2825492504b4f977077de0b1a5edf'
 'e8b6efab659e4e23bb61ea89fcdb344a' '0afd5014357d47fbbd6c06a6ea385e4e']",5182762f0da8777e069cab6d637942b1
