id,text,n_tokens,document_ids,entity_ids,relationship_ids
6335601c6ec22bd6f15c8b69c26f854b,"M Caching
The GraphRAG library was designed with LLM interactions in mind, and a common setback when working with LLM APIs is various errors errors due to network latency, throttling, etc.. Because of these potential error cases, we've added a cache layer around LLM interactions. When completion requests are made using the same input set (prompt and tuning parameters), we return a cached result if one exists. This allows our indexer to be more resilient to network issues, to act idempotently, and to provide a more efficient end-user experience.",114,['6419b98c277c12893cdc15db7eefebca'],"['7282c73622b8408e97289d959faff483' '3deb220d31f74103aa44870a36a63220'
 'af7a1584dd15492cb9a4940e285f57fc']","['2f1c535a14b14758bf1cacca81c74878' '3b78cc7ce8224afcab3e4bbe550cde10'
 '29ec9dd9f5864170a7e75c46c11c0090']"
f76c18c7582167c3626f8741c2c9374f,"From Local to Global: A Graph RAG Approach to
 Query-Focused Summarization


Abstract
 The use of retrieval-augmented generation (RAG) to retrieve relevant informa
tion from an external knowledge source enables large language models (LLMs)
 to answer questions over private and/or previously unseen document collections.
 However, RAG fails on global questions directed at an entire text corpus, such
 as “What are the main themes in the dataset?”, since this is inherently a query
focused summarization (QFS) task, rather than an explicit retrieval task. Prior
 QFS methods, meanwhile, fail to scale to the quantities of text indexed by typical
 RAGsystems. Tocombine the strengths of these contrasting methods, we propose
 a Graph RAGapproach to question answering over private text corpora that scales
 with both the generality of user questions and the quantity of source text to be in
dexed. Our approach uses an LLM to build a graph-based text index in two stages:
 f
 irst to derive an entity knowledge graph from the source documents, then to pre
generate community summaries for all groups of closely-related entities. Given a
 question, each community summary is used to generate a partial response, before
 all partial responses are again summarized in a final response to the user. For a
 class of global sensemaking questions over datasets in the 1 million token range,
 we show that Graph RAG leads to substantial improvements",300,['78b4407b9fac94c6e276c9a6a5cd0745'],"['32ee140946e5461f9275db664dc541a5' '6e8d9029ce4e4ea182367173ab2c7bbf'
 'cbf232211e7d4eb6abdbe182f71c2cf0' 'bb0cff774a4440b289cc6f3b929fe13c'
 'ce55841ebfdd47008bab8c258f10372e']","['5a4ad077106a4a3f951f43d2e01499b0' '7893ee15f0e941cbacad8cc1feaacbaf'
 'f53397f743ca4d7397c0a694fe787da0' '0041db9da3694ad397f37c76f8477770']"
b149708d0b4ac3ff417565739ea6b03b," a graph-based text index in two stages:
 f
 irst to derive an entity knowledge graph from the source documents, then to pre
generate community summaries for all groups of closely-related entities. Given a
 question, each community summary is used to generate a partial response, before
 all partial responses are again summarized in a final response to the user. For a
 class of global sensemaking questions over datasets in the 1 million token range,
 we show that Graph RAG leads to substantial improvements over a na¨ ıve RAG
 baseline for both the comprehensiveness and diversity of generated answers. An
 open-source, Python-based implementation of both global and local Graph RAG
 approaches is forthcoming at https://aka.ms/graphrag

1 Introduction
 Human endeavors across a range of domains rely on our ability to read and reason about large
 collections of documents, often reaching conclusions that go beyond anything stated in the source
 texts themselves. With the emergence of large language models (LLMs), we are already witnessing
 attempts to automate human-like sensemaking in complex domains like scientific discovery (Mi
crosoft, 2023) and intelligence analysis (Ranade and Joshi, 2023), where sensemaking is defined as“a motivated, continuous effort to understand connections (which can be among people, places, and
 events) in order to anticipate their trajectories and act effectively” (Klein et al., 2006a). Supporting
 human-led sensemaking",300,['78b4407b9fac94c6e276c9a6a5cd0745'],"['32ee140946e5461f9275db664dc541a5' 'ce55841ebfdd47008bab8c258f10372e'
 '6090e736374d45fd84f0e4610a314f8f' '0e8d921ccd8d4a8594b65b7fd19f7120'
 '59c726a8792d443e84ab052cb7942b4a' '4f2c665decf242b0bfcaf7350b0e02ed'
 '66cdf168f36d4a57a505028c97dc06e0' '38f51478f41f48db9bee570859b6f43e']","['a7ec8df038d7461689d28f1bdea84d9b' 'ce0366abadef410d9b65e2bfbbf0b0f9'
 'f4370806deb84d0eb7e85e742e7d4bbf' 'c92392d168c2443e8ed7b04992d0c92b'
 '7f3d5282303f4fc3a009e04f7de0ad84' '1219a14eaf5f49ab84c9287ebf58db7a']"
c7669e6a1add9a2829b09196256b1492,"Ms), we are already witnessing
 attempts to automate human-like sensemaking in complex domains like scientific discovery (Mi
crosoft, 2023) and intelligence analysis (Ranade and Joshi, 2023), where sensemaking is defined as“a motivated, continuous effort to understand connections (which can be among people, places, and
 events) in order to anticipate their trajectories and act effectively” (Klein et al., 2006a). Supporting
 human-led sensemaking over entire text corpora, however, needs a way for people to both apply and
 refine their mental model of the data (Klein et al., 2006b) by asking questions of a global nature.
 Retrieval-augmented generation (RAG, Lewis et al., 2020) is an established approach to answering
 user questions over entire datasets, but it is designed for situations where these answers are contained
 locally within regions of text whose retrieval provides sufficient grounding for the generation task.
 Instead, a more appropriate task framing is query-focused summarization (QFS, Dang, 2006), and in
 particular, query-focused abstractive summarization that generates natural language summaries and
 not just concatenated excerpts (Baumel et al., 2018; Laskar et al., 2020; Yao et al., 2017) . In recent
 years, however, such distinctions between summarization tasks that are abstractive versus extractive,
",300,['78b4407b9fac94c6e276c9a6a5cd0745'],"['cbf232211e7d4eb6abdbe182f71c2cf0' 'bb0cff774a4440b289cc6f3b929fe13c'
 '896d2a51e8de47de85ba8ced108c3d53' '14555b518e954637b83aa762dc03164e'
 'b1f6164116d44fe8b8f135d7f65b9e58' 'c8b2408617804483b620e1a6691ac90d']","['a7c2a64e06374091adce74adb36801ab' '107568a67cac472c89dfce4bbe11157c'
 '3d78aa9d14714ac189e4020f78b15d24' 'efaa386bd5e9454b87e1851cd8b28ac3']"
85eff07c379a9dc24db0edb983acf3c9," task.
 Instead, a more appropriate task framing is query-focused summarization (QFS, Dang, 2006), and in
 particular, query-focused abstractive summarization that generates natural language summaries and
 not just concatenated excerpts (Baumel et al., 2018; Laskar et al., 2020; Yao et al., 2017) . In recent
 years, however, such distinctions between summarization tasks that are abstractive versus extractive,
 generic versus query-focused, and single-document versus multi-document, have become less rele
vant. While early applications of the transformer architecture showed substantial improvements on
 the state-of-the-art for all such summarization tasks (Goodwin et al., 2020; Laskar et al., 2022; Liu
 and Lapata, 2019), these tasks are now trivialized by modern LLMs, including the GPT (Achiam
 et al., 2023; Brown et al., 2020), Llama (Touvron et al., 2023), and Gemini (Anil et al., 2023) series,
 all of which can use in-context learning to summarize any content provided in their context window.
 The challenge remains, however, for query-focused abstractive summarization over an entire corpus.
 Such volumes of text can greatly exceed the limits of LLM context windows, and the expansion of
 such windows may not be enough given that",300,['78b4407b9fac94c6e276c9a6a5cd0745'],"['bb0cff774a4440b289cc6f3b929fe13c' 'b1f6164116d44fe8b8f135d7f65b9e58'
 'c8b2408617804483b620e1a6691ac90d' 'a5e0d1644eb547ba9a5c3211aac4631a'
 '5a28b94bc63b44edb30c54748fd14f15' 'f97011b2a99d44648e18d517e1eae15c'
 '35489ca6a63b47d6a8913cf333818bc1' '5d3344f45e654d2c808481672f2f08dd']","['107568a67cac472c89dfce4bbe11157c' '073241be9b6a4952ad01dd14b94fb89c'
 'f7ac6bc4a9ca4250ad29a3adb5d08657' 'ac2ee54e75a2492c8db372dadfccd083'
 'ee895ad0b8cd40c29465e8527748d847' 'fe38c996c2d64bc899eabd6389034075']"
3fc3718256cb7f614fcde622af2ed912," Brown et al., 2020), Llama (Touvron et al., 2023), and Gemini (Anil et al., 2023) series,
 all of which can use in-context learning to summarize any content provided in their context window.
 The challenge remains, however, for query-focused abstractive summarization over an entire corpus.
 Such volumes of text can greatly exceed the limits of LLM context windows, and the expansion of
 such windows may not be enough given that information can be “lost in the middle” of longer
 contexts (Kuratov et al., 2024; Liu et al., 2023). In addition, although the direct retrieval of text
 chunks in na¨ ıve RAG is likely inadequate for QFS tasks, it is possible that an alternative form of
 pre-indexing could support a new RAG approach specifically targeting global summarization.
 In this paper, we present a Graph RAG approach based on global summarization of an LLM-derived
 knowledge graph (Figure 1). In contrast with related work that exploits the structured retrieval
 and traversal affordances of graph indexes (subsection 4.2), we focus on a previously unexplored
 quality of graphs in this context: their inherent modularity (Newman, 2006) and the ability of com
munity detection algorithms to partition graphs into modular communities of closely-related nodes
 (e.g., Louvain, Blondel et al.,",300,['78b4407b9fac94c6e276c9a6a5cd0745'],"['6fb57f83baec45c9b30490ee991f433f' '68762e6f0d1c41cd857c6b964a8e76c3'
 '70634e10a5e845aa8c6a32fe7e8eb2b2' '04085f7cf46544b79597fc49286ff84d'
 'd203efdbfb2f4b2a899abfb31cf72e82' '6731a665561840c2898ce8c9788e4c88'
 '4026806fa92f4e849a59a7f5c9a45c79' '68e0c60d2e8845d89d9d0ad397833648'
 '101572f552b54e529fe7765c05168981' '60c58026b2764b40adffca6eaa31d6d9'
 'ad1595a78935472999444c9330e7730e' '735d19aea0744b2295556841c5c4c3fd']","['c0e28ae832c94405b8ddd4d2ad978be5' '7a4573a19ef94e25b4480cb4d953ae7a'
 '05f6639803524537b67a7f2b0c66ad23' '21bfd14cbc1f4cbc8ac59f7fd8c75b31'
 'c19cf2d7b067421990ab9f3acec9e736' '3e1981b9301c4d339a9228ae7a089a04'
 '0948efa844814529b4c023aacbc23d64' '0ec4ad4398a8457ab3d71bd2561858dc'
 '3c06988555334a389eab093f98679e85' '81ceb8db419b4697ad24e9d7f46422ff']"
d39abd5380fb3fe0468ea1e122512091," of an LLM-derived
 knowledge graph (Figure 1). In contrast with related work that exploits the structured retrieval
 and traversal affordances of graph indexes (subsection 4.2), we focus on a previously unexplored
 quality of graphs in this context: their inherent modularity (Newman, 2006) and the ability of com
munity detection algorithms to partition graphs into modular communities of closely-related nodes
 (e.g., Louvain, Blondel et al., 2008; Leiden, Traag et al., 2019). LLM-generated summaries of these
 community descriptions provide complete coverage of the underlying graph index and the input doc
uments it represents. Query-focused summarization of an entire corpus is then made possible using
 a map-reduce approach: first using each community summary to answer the query independently
 and in parallel, then summarizing all relevant partial answers into a final global answer.
 To evaluate this approach, we used an LLM to generate a diverse set of activity-centered sense
making questions from short descriptions of two representative real-world datasets, containing pod
cast transcripts and news articles respectively. For the target qualities of comprehensiveness, diver
sity, and empowerment (defined in subsection 3.4) that develop understanding of broad issues and
 themes, we both explore the impact of varying the the hierarchical level of community summaries
 used to answer queries, as well as compare to na¨ ıve RAG and",300,['78b4407b9fac94c6e276c9a6a5cd0745'],"['60c58026b2764b40adffca6eaa31d6d9' '735d19aea0744b2295556841c5c4c3fd'
 'c725babdb14a485582f8fbdf95429030' 'a0047221896d418d849847d422fa4bb8'
 '98fc2ee593184c5a839454db4eec7013' '80020a1da63042459e00266b2a605452'
 '31a7e680c4d54101afe4c8d52d246913' '351abba16e5c448994c6daf48121b14d'
 '50ea7d3b69614bcdbfbff7ddbfbf3d34' '004f40a5aeca48a1879db728eb12bcba'
 '4465efb7f6ed4dedad72a658184addd2']","['6bb190069a704ccca3d8e1648a384185' '47d2036509bf408095ab440bd052ac24'
 '25c968bf5a4f48369fded6c260f71540' '269b441634a144219f539202309bc9fb'
 'd0baf2392635468db7f5657f89eb2024' '4f29bcf5377d4c9f94ff3f8ca2f8d941']"
d2399fd0aae5bd200639806ca87184f8," to generate a diverse set of activity-centered sense
making questions from short descriptions of two representative real-world datasets, containing pod
cast transcripts and news articles respectively. For the target qualities of comprehensiveness, diver
sity, and empowerment (defined in subsection 3.4) that develop understanding of broad issues and
 themes, we both explore the impact of varying the the hierarchical level of community summaries
 used to answer queries, as well as compare to na¨ ıve RAG and global map-reduce summarization
 of source texts. We show that all global approaches outperform na¨ ıve RAG on comprehensiveness
 and diversity, and that Graph RAG with intermediate- and low-level community summaries shows
 favorable performance over source text summarization on these same metrics, at lower token costs.

 2 GraphRAGApproach&Pipeline
 We now unpack the high-level data flow of the Graph RAG approach (Figure 1) and pipeline, de
scribing key design parameters, techniques, and implementation details for each step.
 2.1 Source Documents → Text Chunks
 Afundamental design decision is the granularity with which input texts extracted from source doc
uments should be split into text chunks for processing. In the following step, each of these chunks
 will be passed to a set of LLM prompts designed to extract the various elements of a graph index.
 Longer text chunks require fewer LLM calls for such extraction, but suffer from the",300,['78b4407b9fac94c6e276c9a6a5cd0745'],"['101572f552b54e529fe7765c05168981' 'b0dd60e11dad4ff782623acf039b3948'
 'db8c43fa4df947b09e5754d3b1393ead' '5dabc4cd05da425cb194a04482bf0c29'
 '9d08f285a7be4c79b8f359c51d51db37' 'adffed660d154b519c1817e514e83096'
 'b7e9c9ef572c445a9574ca571e41fb96' 'dcb9f281cd6248c699e0ebb285a42a5e']","['fd05d8198d0947b39b8fa1b16f3ecf5f' 'b54436ccc23745c88d24edcc3fdd8ed1'
 '977c895bb98d4136a76e8749533154b6' '8d75cfea884248aba1f372de5e1b82a9'
 '90f4ee186bcd4996ad8002888569fffc' '4bb78401581b4240b0967309e96af00b']"
e7caf4256ddea71533af1c4c50444146,"scribing key design parameters, techniques, and implementation details for each step.
 2.1 Source Documents → Text Chunks
 Afundamental design decision is the granularity with which input texts extracted from source doc
uments should be split into text chunks for processing. In the following step, each of these chunks
 will be passed to a set of LLM prompts designed to extract the various elements of a graph index.
 Longer text chunks require fewer LLM calls for such extraction, but suffer from the recall degrada
tion of longer LLM context windows (Kuratov et al., 2024; Liu et al., 2023). This behavior can be
 observed in Figure 2 in the case of a single extraction round (i.e., with zero gleanings): on a sample
 dataset (HotPotQA, Yang et al., 2018), using a chunk size of 600 token extracted almost twice as
 many entity references as when using a chunk size of 2400. While more references are generally
 better, any extraction process needs to balance recall and precision for the target activity.
 2.2 Text Chunks →Element Instances
 The baseline requirement for this step is to identify and extract instances of graph nodes and edges
 from each chunk of source text. We do this using a multipart LLM prompt that first identifies all
 entities in the text, including their name, type, and description, before identifying all relationships
 between clearly-related entities, including",300,['78b4407b9fac94c6e276c9a6a5cd0745'],"['dcb9f281cd6248c699e0ebb285a42a5e' '072cdee531b74513984f49d99a8d64a0'
 '5ae335d9210a45fda3f92a9a028d6d9b' '5ac60a941a5b4934bdc43d2f87de601c'
 'd405c3154d0e48ce96fad4c28fe20590']","['2917f3b478b04ffcacd4b47602f4d0f5' '3984bd063b384901862e68506c77cc68'
 '4137a2c7dd884bc2a8469b7fa937346c' '17c2cc25d00347c3bf2422d4f7a4ad7e']"
e50740c4332fdedb8739773592e2a402,"2400. While more references are generally
 better, any extraction process needs to balance recall and precision for the target activity.
 2.2 Text Chunks →Element Instances
 The baseline requirement for this step is to identify and extract instances of graph nodes and edges
 from each chunk of source text. We do this using a multipart LLM prompt that first identifies all
 entities in the text, including their name, type, and description, before identifying all relationships
 between clearly-related entities, including the source and target entities and a description of their
 relationship. Both kinds of element instance are output in a single list of delimited tuples.
 The primary opportunity to tailor this prompt to the domain of the document corpus lies in the
 choice of few-shot examples provided to the LLM for in-context learning (Brown et al., 2020).
For example, while our default prompt extracting the broad class of “named entities” like people,
 places, and organizations is generally applicable, domains with specialized knowledge (e.g., science,
 medicine, law) will benefit from few-shot examples specialized to those domains. We also support
 a secondary extraction prompt for any additional covariates we would like to associate with the
 extracted node instances. Our default covariate prompt aims to extract claims linked to detected
 entities, including the subject, object, type, description, source text span, and start and end dates.
 To balance the needs of efficiency and quality, we use multiple rounds of “gleanings",300,['78b4407b9fac94c6e276c9a6a5cd0745'],"['dcb9f281cd6248c699e0ebb285a42a5e' '7923d8521c744bd9aab131c1aea91ffd'
 '5bd156c87ec44e19ae6f8f62e6e50b9d' 'c1a146d7fb16429ea6d0aa2a55ee597f'
 'ede9350632084da5b0b577ff799ab14b' 'ed559fb4ebde45518849ec803b350fa3'
 'f422035f8b78417f98e4d116971cf9f3' 'c79d686eba044c5586c706cdc096817d'
 '0f70db1e598d463fbbcdd1e288bd9490']","['60b6bf585ccc477d830d4b69b8c7b62a' '4330f73cb78a4bb39a384eb29112201b'
 '45c4ed77967746e485ec9e52c0dcc0d2' '5eda9074df124f5497f17b61badd52ac'
 '4cf4107b0e2842778aaa658a1a85f3b3' '7f4857f94b4e4e49be7236a42071e167'
 'd21a1fef903f4a399bd3cd366aad3c9e']"
805a07a8f9c2ed5da2d9a61356aafa77," (e.g., science,
 medicine, law) will benefit from few-shot examples specialized to those domains. We also support
 a secondary extraction prompt for any additional covariates we would like to associate with the
 extracted node instances. Our default covariate prompt aims to extract claims linked to detected
 entities, including the subject, object, type, description, source text span, and start and end dates.
 To balance the needs of efficiency and quality, we use multiple rounds of “gleanings”, up to a
 specified maximum, to encourage the LLM to detect any additional entities it may have missed
 on prior extraction rounds. This is a multi-stage process in which we first ask the LLM to assess
 whether all entities were extracted, using a logit bias of 100 to force a yes/no decision. If the LLM
 responds that entities were missed, then a continuation indicating that “MANY entities were missed
 in the last extraction” encourages the LLM to glean these missing entities. This approach allows us
 to use larger chunk sizes without a drop in quality (Figure 2) or the forced introduction of noise.
 2.3 Element Instances → Element Summaries
 The use of an LLM to “extract” descriptions of entities, relationships, and claims represented in
 source texts is already a form of abstractive summarization, relying on the LLM to create inde
pendently meaningful summaries of concepts that may be implied but not stated by the",300,['78b4407b9fac94c6e276c9a6a5cd0745'],"['0adb2d9941f34ef7b2f7743cc6225844' 'ede9350632084da5b0b577ff799ab14b'
 'b35c3d1a7daa4924b6bdb58bc69c354d' 'a97e2ecd870944cfbe71c79bc0fcc752'
 '3e1b063bbfa9423d84e50311296d2f3c']","['51cd93f89fbe4bcf883cdb2ca6774cd6' '5f353b18fadb438f95ba0ea8feae137c'
 '947d70dd14b34cf398a1ab6dbdc51161' '90f5597a558a4652bded9001a4ec2e56']"
a73d3e7b661743b7583d8a0fd412b6a7," these missing entities. This approach allows us
 to use larger chunk sizes without a drop in quality (Figure 2) or the forced introduction of noise.
 2.3 Element Instances → Element Summaries
 The use of an LLM to “extract” descriptions of entities, relationships, and claims represented in
 source texts is already a form of abstractive summarization, relying on the LLM to create inde
pendently meaningful summaries of concepts that may be implied but not stated by the text itself
 (e.g., the presence of implied relationships). To convert all such instance-level summaries into sin
gle blocks of descriptive text for each graph element (i.e., entity node, relationship edge, and claim
 covariate) requires a further round of LLM summarization over matching groups of instances.
 A potential concern at this stage is that the LLM may not consistently extract references to the
 same entity in the same text format, resulting in duplicate entity elements and thus duplicate nodes
 in the entity graph. However, since all closely-related “communities” of entities will be detected
 and summarized in the following step, and given that LLMs can understand the common entity
 behind multiple name variations, our overall approach is resilient to such variations provided there
 is sufficient connectivity from all variations to a shared set of closely-related entities.
 Overall, our use of rich descriptive text for homogeneous nodes in a potentially noisy graph structure
 is aligned with both the capabilities of LLMs and",300,['78b4407b9fac94c6e276c9a6a5cd0745'],"['3e1b063bbfa9423d84e50311296d2f3c' '9a8ce816ee954bdabd01ea2081538009'
 '09f18f81442d4d6d93a90f0fac683f9b' 'e02be3e37ca0454883a4c1fd859c24bb']",['fc596a598ff74a4c843e405b597551b5' 'e2aacff6b4404574b818e7a3ece57b5b']
6dace8e490674ac8e031aed987a63789," in the entity graph. However, since all closely-related “communities” of entities will be detected
 and summarized in the following step, and given that LLMs can understand the common entity
 behind multiple name variations, our overall approach is resilient to such variations provided there
 is sufficient connectivity from all variations to a shared set of closely-related entities.
 Overall, our use of rich descriptive text for homogeneous nodes in a potentially noisy graph structure
 is aligned with both the capabilities of LLMs and the needs of global, query-focused summarization.
 These qualities also differentiate our graph index from typical knowledge graphs, which rely on
 concise and consistent knowledge triples (subject, predicate, object) for downstream reasoning tasks.
 2.4 Element Summaries → Graph Communities
 The index created in the previous step can be modelled as an homogeneous undirected weighted
 graph in which entity nodes are connected by relationship edges, with edge weights representing the
 normalized counts of detected relationship instances. Given such a graph, a variety of community
 detection algorithms may be used to partition the graph into communities of nodes with stronger
 connections to one another than to the other nodes in the graph (e.g., see the surveys by Fortu
nato, 2010 and Jin et al., 2021). In our pipeline, we use Leiden (Traag et al., 2019) on account of
 its ability to recover hierarchical community structure of large-scale graphs efficiently (Figure 3).
 Each",300,['78b4407b9fac94c6e276c9a6a5cd0745'],"['17ed1d92075643579a712cc6c29e8ddb' '5a28b94bc63b44edb30c54748fd14f15'
 '735d19aea0744b2295556841c5c4c3fd' '6e0c81bef5364c988b21bf9b709d9861'
 '1dbc51475cb04dafa4a8833a8378635e' 'c12b9ebd8b4e42b7896822a32e3fa6eb'
 '27505f6ade4b4e5f9316ffe9c34821f7' '0ee7db2c6bea4630ba9f0c25e8a967ad']","['efbc2439e5034801af83ac1a0b440535' 'c20e6b1418a140389c31c7b71a6eba0c'
 '2ec5cae98c7a485881f0680fbca6d67f' 'c87b815d61af448596d3194a804b57b3'
 '2f92fc82c3b74417896bad3bd8e61f5e' 'fb61c68efe5b4d69a9623e531e7c639c']"
a660289d2bf43f25d3524d35cd2d9a96,", a variety of community
 detection algorithms may be used to partition the graph into communities of nodes with stronger
 connections to one another than to the other nodes in the graph (e.g., see the surveys by Fortu
nato, 2010 and Jin et al., 2021). In our pipeline, we use Leiden (Traag et al., 2019) on account of
 its ability to recover hierarchical community structure of large-scale graphs efficiently (Figure 3).
 Each level of this hierarchy provides a community partition that covers the nodes of the graph in a
 mutually-exclusive, collective-exhaustive way, enabling divide-and-conquer global summarization.
 2.5 GraphCommunities → Community Summaries
 The next step is to create report-like summaries of each community in the Leiden hierarchy, using
 a method designed to scale to very large datasets. These summaries are independently useful in
 their own right as a way to understand the global structure and semantics of the dataset, and may
 themselves be used to make sense of a corpus in the absence of a question. For example, a user
 may scan through community summaries at one level looking for general themes of interest, then
 follow links to the reports at the lower level that provide more details for each of the subtopics. Here,
 however, we focus on their utility as part of a graph-based index used for answering global queries.
 Community summaries are generated in the following way:
 • Leaf-level communities.",300,['78b4407b9fac94c6e276c9a6a5cd0745'],"['32ee140946e5461f9275db664dc541a5' '735d19aea0744b2295556841c5c4c3fd'
 '0ee7db2c6bea4630ba9f0c25e8a967ad' '5a6c1d15424149f69052cd8d91fbff75']","['8ddefa32e2ed4eaf8f76d17a676f74f3' 'ad96e5294247465a9c7d5ea8161dc305'
 'dc61e34c1ca8419e923aeeff7d83d949']"
93d4d4effbf989e6ef1c4c3b4f42494e," dataset, and may
 themselves be used to make sense of a corpus in the absence of a question. For example, a user
 may scan through community summaries at one level looking for general themes of interest, then
 follow links to the reports at the lower level that provide more details for each of the subtopics. Here,
 however, we focus on their utility as part of a graph-based index used for answering global queries.
 Community summaries are generated in the following way:
 • Leaf-level communities. The element summaries of a leaf-level community (nodes, edges,
 covariates) are prioritized and then iteratively added to the LLM context window until
 the token limit is reached. The prioritization is as follows: for each community edge in
 decreasing order of combined source and target node degree (i.e., overall prominance), add
 descriptions of the source node, target node, linked covariates, and the edge itself.
 • Higher-level communities. If all element summaries fit within the token limit of the con
text window, proceed as for leaf-level communities and summarize all element summaries
 within the community. Otherwise, rank sub-communities in decreasing order of element
 summary tokens and iteratively substitute sub-community summaries (shorter) for their
 associated element summaries (longer) until fit within the context window is achieved.
2.6 Community Summaries → Community Answers → Global Answer
 Given a user query, the community summaries generated in the previous step can be used",300,['78b4407b9fac94c6e276c9a6a5cd0745'],"['32ee140946e5461f9275db664dc541a5' 'd54956b79dd147f894b67a8b97dcbef0'
 'd005bf75c31d4848ad7041f39651e59c']",['95ec30ce8dbe4ca28714e3e3735da8f3' '259e7f5e2ec04418937513413b6d51d1']
aed2ea39de8a027cc818c7f4557f0514," and divided
 into chunks of pre-specified token size. This ensures relevant information is distributed
 across chunks, rather than concentrated (and potentially lost) in a single context window.
 • Map community answers. Generate intermediate answers in parallel, one for each chunk.
 The LLM is also asked to generate a score between 0-100 indicating how helpful the gen
erated answer is in answering the target question. Answers with score 0 are filtered out.
 • Reduce to global answer. Intermediate community answers are sorted in descending order
 of helpfulness score and iteratively added into a new context window until the token limit
 is reached. This final context is used to generate the global answer returned to the user.
Dataset   Example activity framing and generation of global sensemaking questions
 Podcast
 transcripts

 User: A tech journalist looking for insights and trends in the tech industry
 Task: Understanding how tech leaders view the role of policy and regulation
 Questions:
 1. Which episodes deal primarily with tech policy and government regulation?
 2. How do guests perceive the impact of privacy laws on technology development?
 3. Do any guests discuss the balance between innovation and ethical considerations?
 4. What are the suggested changes to current policies mentioned by the guests?
 5. Are collaborations between tech companies and governments discussed and how?

 News
 articles

 User: Educator incorporating current affairs into curricula
 Task: Teaching about health and wellness
 Questions:
 1. What current topics in health can",300,['78b4407b9fac94c6e276c9a6a5cd0745'],"['004f40a5aeca48a1879db728eb12bcba' '4465efb7f6ed4dedad72a658184addd2'
 '9b3eef8f3a3a45e6873838db95295b8a' 'fdc954b454744820804d7798f3e0b5de'
 '49c1383836934ec495c3b35769100a73' '859dedcc3736439a8a563419f16cb3d8'
 '6078b9980a6c4dcd9198d151b833ead7' 'f93cd6b8213e46dda67af7e5382e1bd2']","['e7072a582d9b4c1ea8b171ee940d4d6e' 'cb6fcf84e3d04ef59b01f97ac94823a1'
 'c8f3e6cadcf34c8fafe8987e4a9b66f8' '26c9c44e5059429bb8abc3308bc6c814'
 '697fb824eef34759852f1d5588921aec' 'b872fcc5b18a4f32b976f4693f22e88e']"
5a5a94f85dfc4d119ebb87f3037fd1cc," policy and government regulation?
 2. How do guests perceive the impact of privacy laws on technology development?
 3. Do any guests discuss the balance between innovation and ethical considerations?
 4. What are the suggested changes to current policies mentioned by the guests?
 5. Are collaborations between tech companies and governments discussed and how?

 News
 articles

 User: Educator incorporating current affairs into curricula
 Task: Teaching about health and wellness
 Questions:
 1. What current topics in health can be integrated into health education curricula?
 2. How do news articles address the concepts of preventive medicine and wellness?
 3. Are there examples of health articles that contradict each other, and if so, why?
 4. What insights can be gleaned about public health priorities based on news coverage?
 5. How can educators use the dataset to highlight the importance of health literacy?
 Table 1: Examples of potential users, tasks, and questions generated by the LLM based on short
 descriptions of the target datasets. Questions target global understanding rather than specific details.
 3 Evaluation
 3.1 Datasets
 We selected two datasets in the one million token range, each equivalent to about 10 novels of text
 and representative of the kind of corpora that users may encounter in their real world activities:
 • Podcast transcripts. Compiled transcripts of podcast conversations between Kevin Scott,
 Microsoft CTO, and other technology leaders (Behind the Tech, Scott, 2024). Size:",300,['78b4407b9fac94c6e276c9a6a5cd0745'],"['4465efb7f6ed4dedad72a658184addd2' 'f93cd6b8213e46dda67af7e5382e1bd2'
 '496f17c2f74244c681db1b23c7a39c0c' 'da1684437ab04f23adac28ff70bd8429'
 '4517768fc4e24bd2a790be0e08a7856e' '545edff337344e518f68d1301d745455'
 '9376ce8940e647a99e5e087514b88fa4' 'b38a636e86984600bb4b57c2e2df9747'
 '4bc7440b8f4b4e4cae65a5c49defa923' '5d1b038ce8be4533b54dd79d6496de9b'
 'ac6e5a44e0c04a4fa93589376fde4c34' '40e4ef7dbc98473ba311bd837859a62a'
 '222f0ea8a5684123a7045986640ec844' '668cf1fdfd644d39acc6350b86117ea2']","['26c9c44e5059429bb8abc3308bc6c814' '7cea9903153f43b895c0b23d25bc90a3'
 '8302a03f6ede471bb955c0bbf44a4b3c' 'a02263dd89964a1c8ab2d0e9aba0f4eb'
 '6b7aa6ce4cac4edbaaab831286e67e5e' '655d40ea08e348ad94ae49785797da90'
 '254cea99330f4f2aa062c771146da7ea' 'a2836232227c4e3383d166db860cb2a3']"
